match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1311,Guido Pella,Roman Safiullin,0.0,1,1,1,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.764,11.387,0,,B,NCTL,D
2023-wimbledon-1311,Guido Pella,Roman Safiullin,41.0,1,1,2,0,0,0,0,0,15,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.775,21.446,0,,BC,NCTL,ND
2023-wimbledon-1311,Guido Pella,Roman Safiullin,64.0,1,1,3,0,0,0,0,15,15,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.127,1.85,0,,BW,NCTL,
2023-wimbledon-1311,Guido Pella,Roman Safiullin,93.0,1,1,4,0,0,0,0,30,15,1,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26.551,30.278,0,,C,NCTL,ND
2023-wimbledon-1311,Guido Pella,Roman Safiullin,137.0,1,1,5,0,0,0,0,30,30,1,2,2,2,3,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.563,18.046,0,,BW,NCTL,D
2023-wimbledon-1311,Guido Pella,Roman Safiullin,175.0,1,1,6,0,0,0,0,30,40,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,15.516,14.652,0,,BW,NCTL,ND
2023-wimbledon-1311,Guido Pella,Roman Safiullin,202.0,1,1,7,0,0,0,0,40,40,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.534,27.671,0,,C,NCTL,ND
2023-wimbledon-1311,Guido Pella,Roman Safiullin,235.0,1,1,8,0,0,0,0,AD,40,1,2,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.648,19.659,0,,C,CTL,D
2023-wimbledon-1311,Guido Pella,Roman Safiullin,274.0,1,1,9,0,0,0,0,40,40,1,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24.519,28.371,0,,W,NCTL,D
2023-wimbledon-1311,Guido Pella,Roman Safiullin,306.0,1,1,10,0,0,0,0,40,AD,1,2,2,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18.185,19.888,0,,BC,NCTL,ND
2023-wimbledon-1311,Guido Pella,Roman Safiullin,413.0,1,2,11,0,0,0,1,0,0,2,1,1,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.063,15.729,0,,BW,NCTL,D
2023-wimbledon-1311,Guido Pella,Roman Safiullin,439.0,1,2,12,0,0,0,1,15,0,2,1,1,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.12,8.326,0,,BW,NCTL,D
2023-wimbledon-1311,Guido Pella,Roman Safiullin,464.0,1,2,13,0,0,0,1,30,0,2,1,2,6,7,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.983,12.082,0,,BW,NCTL,ND
